name,compiler,type,threads,input,sgxmem,sgxtime,mpxbtnum,maxsize,time,mpxerrors,user_time,minor_faults,major_faults,voluntary_context_switches,involuntary_context_switches,sys_time
matrix_multiply,icc,native,1,native,,,,25408,7.46,,4.39,2643,0,1,18,3.06
pca,icc,native,1,native,,,,73248,10.56,,10.54,17784,0,1,19,0.01
kmeans,icc,native,1,native,,,,6708,18.59,,18.58,1247,0,1,38,0.0
word_count,icc,native,1,native,,,,108920,7.51,,7.45,28440,0,1,18,0.05
matrix_multiply,gcc,mpx_only_write,1,native,,,,26940,11.22,,8.18,2658,0,1,21,3.03
pca,gcc,mpx_only_write,1,native,,,,75512,10.88,,10.86,17828,0,1,22,0.01
kmeans,gcc,mpx_only_write,1,native,,,,15108,13.69,,13.69,1532,0,2,29,0.0
word_count,gcc,mpx_only_write,1,native,,,,133444,14.27,,14.22,30570,0,4,29,0.04
matrix_multiply,icc,mpx_only_write,1,native,,,,27124,8.22,,5.18,2663,0,1,18,3.04
pca,icc,mpx_only_write,1,native,,,,77596,10.58,,10.57,17823,0,2,22,0.0
kmeans,icc,mpx_only_write,1,native,,,,16152,18.57,,18.56,1759,0,1,39,0.0
word_count,icc,mpx_only_write,1,native,,,,131932,20.56,,20.49,30722,0,4,39,0.06
matrix_multiply,gcc,asan_only_write,1,native,,,,36660,10.03,,7.03,3434,0,1,24,2.99
pca,gcc,asan_only_write,1,native,,,,93568,4.95,,4.94,25429,0,3,15,0.01
kmeans,gcc,asan_only_write,1,native,,,,22756,13.3,,13.3,3672,0,2,25,0.0
word_count,gcc,asan_only_write,1,native,,,,124980,24.33,,24.3,33148,0,1,49,0.02
matrix_multiply,gcc,native,1,native,,,,25228,8.58,,5.6,2639,0,1,19,2.97
pca,gcc,native,1,native,,,,73172,10.89,,10.88,17785,0,1,25,0.01
kmeans,gcc,native,1,native,,,,6672,13.25,,13.24,1242,0,1,26,0.0
word_count,gcc,native,1,native,,,,108896,6.15,,6.1,28430,0,1,15,0.04
matrix_multiply,icc,native,1,native,,,,25432,7.46,,4.47,2644,0,1,17,2.98
pca,icc,native,1,native,,,,73292,10.56,,10.54,17790,0,1,23,0.02
kmeans,icc,native,1,native,,,,6600,18.59,,18.58,1246,0,1,33,0.0
word_count,icc,native,1,native,,,,108760,7.54,,7.48,28435,0,1,14,0.05
matrix_multiply,gcc,mpx_only_write,1,native,,,,28940,11.24,,8.23,2654,0,1,24,3.0
pca,gcc,mpx_only_write,1,native,,,,77352,10.88,,10.87,17800,0,1,22,0.0
kmeans,gcc,mpx_only_write,1,native,,,,16552,13.73,,13.72,1710,0,1,26,0.0
word_count,gcc,mpx_only_write,1,native,,,,128740,14.49,,14.44,30305,0,2,29,0.05
matrix_multiply,icc,mpx_only_write,1,native,,,,31312,8.2,,5.18,2670,0,1,18,3.01
pca,icc,mpx_only_write,1,native,,,,77640,10.59,,10.57,17811,0,2,20,0.01
kmeans,icc,mpx_only_write,1,native,,,,22968,18.57,,18.57,1785,0,1,39,0.0
word_count,icc,mpx_only_write,1,native,,,,130152,20.76,,20.69,32152,0,3,42,0.06
matrix_multiply,gcc,asan_only_write,1,native,,,,35084,10.03,,7.1,3095,0,1,23,2.92
pca,gcc,asan_only_write,1,native,,,,94892,4.95,,4.93,25774,0,1,13,0.01
kmeans,gcc,asan_only_write,1,native,,,,22740,13.34,,13.34,3682,0,1,25,0.0
word_count,gcc,asan_only_write,1,native,,,,121504,24.32,,24.28,32812,0,1,50,0.04
matrix_multiply,gcc,native,1,native,,,,25268,8.61,,5.56,2637,0,1,17,3.04
pca,gcc,native,1,native,,,,73260,10.94,,10.93,17781,0,1,24,0.0
kmeans,gcc,native,1,native,,,,6780,13.29,,13.29,1242,0,1,27,0.0
word_count,gcc,native,1,native,,,,108808,6.14,,6.11,28431,0,1,13,0.03
matrix_multiply,icc,native,1,native,,,,25300,7.45,,4.44,2646,0,1,17,3.0
pca,icc,native,1,native,,,,73092,10.56,,10.55,17784,0,1,21,0.01
kmeans,icc,native,1,native,,,,6680,18.59,,18.58,1243,0,1,38,0.0
word_count,icc,native,1,native,,,,108916,7.54,,7.51,28439,0,1,18,0.02
matrix_multiply,gcc,mpx_only_write,1,native,,,,28968,11.22,,8.21,2657,0,1,22,3.0
pca,gcc,mpx_only_write,1,native,,,,75512,10.89,,10.87,17826,0,1,22,0.02
kmeans,gcc,mpx_only_write,1,native,,,,13808,13.71,,13.71,1603,0,2,28,0.0
word_count,gcc,mpx_only_write,1,native,,,,128060,14.87,,14.82,30779,0,2,29,0.05
matrix_multiply,icc,mpx_only_write,1,native,,,,31316,8.2,,5.18,2668,0,2,18,3.02
pca,icc,mpx_only_write,1,native,,,,77564,10.57,,10.55,17814,0,5,23,0.01
kmeans,icc,mpx_only_write,1,native,,,,16464,18.57,,18.56,1571,0,2,38,0.0
word_count,icc,mpx_only_write,1,native,,,,132068,20.87,,20.82,31109,0,3,42,0.05
matrix_multiply,gcc,asan_only_write,1,native,,,,35260,10.03,,6.98,3184,0,1,21,3.04
pca,gcc,asan_only_write,1,native,,,,95400,4.95,,4.94,25389,0,1,15,0.01
kmeans,gcc,asan_only_write,1,native,,,,23928,13.33,,13.32,3455,0,2,27,0.0
word_count,gcc,asan_only_write,1,native,,,,122860,24.36,,24.3,33153,0,1,47,0.04
matrix_multiply,gcc,native,1,native,,,,25212,8.59,,5.55,2639,0,1,17,3.03
pca,gcc,native,1,native,,,,73152,10.89,,10.88,17781,0,1,21,0.0
kmeans,gcc,native,1,native,,,,6668,13.26,,13.26,1241,0,1,26,0.0
word_count,gcc,native,1,native,,,,108848,6.14,,6.1,28433,0,1,15,0.03
matrix_multiply,icc,native,1,native,,,,25340,7.46,,4.45,2644,0,1,15,3.0
pca,icc,native,1,native,,,,73184,10.57,,10.56,17785,0,1,24,0.0
kmeans,icc,native,1,native,,,,6684,18.59,,18.59,1250,0,1,35,0.0
word_count,icc,native,1,native,,,,108788,7.51,,7.48,28435,0,1,17,0.03
matrix_multiply,gcc,mpx_only_write,1,native,,,,26912,11.23,,8.2,2655,0,1,25,3.02
pca,gcc,mpx_only_write,1,native,,,,75468,10.88,,10.87,17823,0,1,21,0.01
kmeans,gcc,mpx_only_write,1,native,,,,16744,13.74,,13.73,1776,0,1,28,0.0
word_count,gcc,mpx_only_write,1,native,,,,132316,14.65,,14.61,30774,0,4,30,0.03
matrix_multiply,icc,mpx_only_write,1,native,,,,33296,8.2,,5.24,2666,0,1,17,2.96
pca,icc,mpx_only_write,1,native,,,,77628,10.58,,10.56,17812,0,2,21,0.01
kmeans,icc,mpx_only_write,1,native,,,,15984,18.54,,18.54,1542,0,3,36,0.0
word_count,icc,mpx_only_write,1,native,,,,129236,20.87,,20.81,30894,0,2,42,0.05
matrix_multiply,gcc,asan_only_write,1,native,,,,33836,10.07,,6.99,3237,0,1,20,3.07
pca,gcc,asan_only_write,1,native,,,,93788,5.03,,5.01,25496,0,1,13,0.01
kmeans,gcc,asan_only_write,1,native,,,,23640,13.34,,13.32,3878,0,1,30,0.0
word_count,gcc,asan_only_write,1,native,,,,123824,24.35,,24.3,32890,0,1,47,0.04
matrix_multiply,gcc,native,1,native,,,,25232,8.61,,5.62,2638,0,2,20,2.98
pca,gcc,native,1,native,,,,73180,10.88,,10.86,17781,0,1,24,0.02
kmeans,gcc,native,1,native,,,,6700,13.26,,13.26,1242,0,1,26,0.0
word_count,gcc,native,1,native,,,,108856,6.14,,6.1,28430,0,1,15,0.03
matrix_multiply,icc,native,1,native,,,,25332,7.45,,4.45,2641,0,1,16,2.99
pca,icc,native,1,native,,,,73168,10.57,,10.55,17784,0,1,21,0.01
kmeans,icc,native,1,native,,,,6776,18.6,,18.6,1252,0,1,37,0.0
word_count,icc,native,1,native,,,,108760,7.51,,7.46,28434,0,1,18,0.04
matrix_multiply,gcc,mpx_only_write,1,native,,,,28920,11.2,,8.22,2657,0,1,23,2.98
pca,gcc,mpx_only_write,1,native,,,,75484,10.88,,10.86,17824,0,1,21,0.02
kmeans,gcc,mpx_only_write,1,native,,,,13008,13.72,,13.71,1590,0,1,29,0.0
word_count,gcc,mpx_only_write,1,native,,,,132500,14.54,,14.49,31205,0,4,28,0.04
matrix_multiply,icc,mpx_only_write,1,native,,,,33312,8.2,,5.23,2667,0,1,20,2.96
pca,icc,mpx_only_write,1,native,,,,77584,10.58,,10.56,17808,0,4,23,0.01
kmeans,icc,mpx_only_write,1,native,,,,18896,18.6,,18.6,1747,0,1,35,0.0
word_count,icc,mpx_only_write,1,native,,,,132572,20.92,,20.88,30639,0,2,44,0.04
matrix_multiply,gcc,asan_only_write,1,native,,,,33292,10.04,,7.0,3120,0,1,20,3.04
pca,gcc,asan_only_write,1,native,,,,93996,4.94,,4.93,25565,0,1,13,0.01
kmeans,gcc,asan_only_write,1,native,,,,22600,13.27,,13.26,3631,0,1,29,0.0
word_count,gcc,asan_only_write,1,native,,,,121292,24.39,,24.36,32746,0,1,47,0.03
matrix_multiply,gcc,native,1,native,,,,25248,8.6,,5.56,2636,0,1,18,3.04
pca,gcc,native,1,native,,,,73184,10.88,,10.88,17782,0,1,22,0.0
kmeans,gcc,native,1,native,,,,6680,13.24,,13.24,1240,0,1,26,0.0
word_count,gcc,native,1,native,,,,108836,6.15,,6.11,28431,0,1,12,0.04
matrix_multiply,icc,native,1,native,,,,25416,7.46,,4.46,2643,0,1,18,3.0
pca,icc,native,1,native,,,,73072,10.57,,10.56,17782,0,1,21,0.0
kmeans,icc,native,1,native,,,,6624,18.59,,18.58,1248,0,1,39,0.0
word_count,icc,native,1,native,,,,108836,7.5,,7.46,28436,0,1,16,0.04
matrix_multiply,gcc,mpx_only_write,1,native,,,,28968,11.22,,8.23,2656,0,1,23,2.98
pca,gcc,mpx_only_write,1,native,,,,75500,10.88,,10.86,17821,0,1,22,0.02
kmeans,gcc,mpx_only_write,1,native,,,,15120,13.69,,13.68,1778,0,2,27,0.0
word_count,gcc,mpx_only_write,1,native,,,,131440,14.54,,14.48,30029,0,4,26,0.06
matrix_multiply,icc,mpx_only_write,1,native,,,,29144,8.23,,5.2,2662,0,1,16,3.02
pca,icc,mpx_only_write,1,native,,,,75628,10.59,,10.58,17837,0,4,21,0.0
kmeans,icc,mpx_only_write,1,native,,,,19768,18.57,,18.56,1585,0,1,38,0.0
word_count,icc,mpx_only_write,1,native,,,,130760,20.96,,20.93,31447,0,3,39,0.03
linear_regression,gcc,native,1,native,,,,528936,0.55,,0.53,8443,0,1,2,0.02
linear_regression,gcc,native,1,native,,,,528936,0.55,,0.52,8440,0,1,4,0.02
linear_regression,gcc,native,1,native,,,,528848,0.55,,0.54,8441,0,1,3,0.0
linear_regression,gcc,native,1,native,,,,528980,0.55,,0.53,8440,0,1,4,0.01
linear_regression,gcc,native,1,native,,,,528904,0.56,,0.55,8440,0,1,2,0.0
linear_regression,gcc,native,1,native,,,,528852,0.55,,0.53,8441,0,1,3,0.01
linear_regression,gcc,native,1,native,,,,528932,0.55,,0.53,8440,0,1,4,0.02
linear_regression,gcc,native,1,native,,,,528888,0.55,,0.53,8438,0,1,2,0.02
linear_regression,gcc,native,1,native,,,,528936,0.55,,0.53,8442,0,1,3,0.01
linear_regression,gcc,native,1,native,,,,529020,0.55,,0.54,8440,0,1,3,0.0
histogram,gcc,native,1,native,,,,1373664,0.71,,0.66,21622,0,1,3,0.04
histogram,gcc,native,1,native,,,,1373600,0.71,,0.65,21619,0,1,2,0.05
histogram,gcc,native,1,native,,,,1373620,0.71,,0.67,21620,0,1,4,0.04
histogram,gcc,native,1,native,,,,1373748,0.71,,0.67,21625,0,1,4,0.03
histogram,gcc,native,1,native,,,,1373704,0.71,,0.67,21622,0,1,3,0.04
histogram,gcc,native,1,native,,,,1373792,0.71,,0.68,21622,0,1,4,0.03
histogram,gcc,native,1,native,,,,1373600,0.7,,0.66,21623,0,1,3,0.04
histogram,gcc,native,1,native,,,,1373696,0.71,,0.68,21618,0,1,4,0.03
histogram,gcc,native,1,native,,,,1373760,0.71,,0.69,21620,0,1,2,0.01
histogram,gcc,native,1,native,,,,1373784,0.71,,0.66,21621,0,1,4,0.04
string_match,gcc,native,1,native,,,,528876,3.94,,3.93,8440,0,1,11,0.01
string_match,gcc,native,1,native,,,,528908,3.94,,3.93,8443,0,1,10,0.01
string_match,gcc,native,1,native,,,,528844,3.95,,3.93,8439,0,1,9,0.01
string_match,gcc,native,1,native,,,,528924,3.95,,3.93,8442,0,1,9,0.01
string_match,gcc,native,1,native,,,,528788,3.95,,3.93,8438,0,1,9,0.01
string_match,gcc,native,1,native,,,,528876,3.95,,3.92,8440,0,1,9,0.02
string_match,gcc,native,1,native,,,,528964,3.94,,3.94,8440,0,1,9,0.0
string_match,gcc,native,1,native,,,,528860,3.94,,3.94,8437,0,1,9,0.0
string_match,gcc,native,1,native,,,,528764,3.95,,3.94,8441,0,1,10,0.0
string_match,gcc,native,1,native,,,,528792,3.94,,3.94,8439,0,1,9,0.0
linear_regression,icc,native,1,native,,,,528980,0.38,,0.37,8446,0,1,2,0.01
linear_regression,icc,native,1,native,,,,528992,0.38,,0.36,8446,0,1,5,0.02
linear_regression,icc,native,1,native,,,,529016,0.38,,0.36,8446,0,1,2,0.02
linear_regression,icc,native,1,native,,,,528900,0.38,,0.35,8447,0,1,2,0.02
linear_regression,icc,native,1,native,,,,529016,0.38,,0.36,8446,0,1,3,0.02
linear_regression,icc,native,1,native,,,,528964,0.39,,0.36,8444,0,1,2,0.02
linear_regression,icc,native,1,native,,,,528900,0.38,,0.36,8446,0,1,4,0.02
linear_regression,icc,native,1,native,,,,528916,0.38,,0.37,8448,0,1,3,0.01
linear_regression,icc,native,1,native,,,,528992,0.38,,0.37,8446,0,1,2,0.01
linear_regression,icc,native,1,native,,,,528984,0.38,,0.36,8447,0,1,4,0.02
histogram,icc,native,1,native,,,,1373688,0.71,,0.68,21627,0,1,3,0.02
histogram,icc,native,1,native,,,,1373700,0.71,,0.68,21626,0,1,4,0.02
histogram,icc,native,1,native,,,,1373760,0.71,,0.66,21625,0,1,5,0.04
histogram,icc,native,1,native,,,,1373748,0.71,,0.68,21627,0,1,2,0.03
histogram,icc,native,1,native,,,,1373688,0.71,,0.68,21629,0,1,5,0.02
histogram,icc,native,1,native,,,,1373588,0.71,,0.67,21627,0,1,4,0.03
histogram,icc,native,1,native,,,,1373784,0.71,,0.69,21625,0,1,3,0.01
histogram,icc,native,1,native,,,,1373756,0.71,,0.66,21625,0,1,2,0.04
histogram,icc,native,1,native,,,,1373800,0.72,,0.68,21626,0,1,4,0.03
histogram,icc,native,1,native,,,,1373716,0.71,,0.68,21624,0,1,3,0.02
string_match,icc,native,1,native,,,,528876,3.04,,3.01,8446,0,1,9,0.02
string_match,icc,native,1,native,,,,528952,3.04,,3.02,8444,0,1,8,0.01
string_match,icc,native,1,native,,,,528908,3.04,,3.01,8445,0,1,7,0.02
string_match,icc,native,1,native,,,,528860,3.04,,3.02,8445,0,1,7,0.01
string_match,icc,native,1,native,,,,528972,3.04,,3.02,8447,0,1,7,0.01
string_match,icc,native,1,native,,,,528892,3.04,,3.02,8444,0,1,9,0.01
string_match,icc,native,1,native,,,,528840,3.04,,3.02,8445,0,1,7,0.01
string_match,icc,native,1,native,,,,528972,3.04,,3.0,8444,0,1,7,0.03
string_match,icc,native,1,native,,,,528860,3.04,,3.02,8446,0,1,8,0.01
string_match,icc,native,1,native,,,,528972,3.04,,3.02,8447,0,1,9,0.01
linear_regression,clang,native,1,native,,,,528852,0.32,,0.3,8444,0,1,2,0.02
linear_regression,clang,native,1,native,,,,528944,0.32,,0.28,8444,0,1,2,0.03
linear_regression,clang,native,1,native,,,,528824,0.32,,0.28,8446,0,1,4,0.03
linear_regression,clang,native,1,native,,,,528904,0.31,,0.3,8440,0,1,2,0.01
linear_regression,clang,native,1,native,,,,528936,0.32,,0.3,8443,0,1,2,0.02
linear_regression,clang,native,1,native,,,,528904,0.32,,0.3,8442,0,1,3,0.01
linear_regression,clang,native,1,native,,,,528824,0.33,,0.32,8442,0,1,6,0.0
linear_regression,clang,native,1,native,,,,528968,0.32,,0.31,8443,0,1,3,0.0
linear_regression,clang,native,1,native,,,,528936,0.32,,0.29,8442,0,1,2,0.02
linear_regression,clang,native,1,native,,,,528904,0.31,,0.29,8440,0,1,4,0.02
histogram,clang,native,1,native,,,,1373616,0.68,,0.64,21622,0,1,2,0.03
histogram,clang,native,1,native,,,,1373624,0.68,,0.63,21625,0,1,4,0.04
histogram,clang,native,1,native,,,,1373604,0.68,,0.63,21623,0,1,3,0.04
histogram,clang,native,1,native,,,,1373724,0.68,,0.65,21625,0,1,3,0.02
histogram,clang,native,1,native,,,,1373604,0.68,,0.64,21624,0,1,5,0.03
histogram,clang,native,1,native,,,,1373672,0.69,,0.66,21624,0,1,3,0.03
histogram,clang,native,1,native,,,,1373700,0.68,,0.64,21622,0,1,2,0.04
histogram,clang,native,1,native,,,,1373592,0.68,,0.63,21624,0,1,4,0.04
histogram,clang,native,1,native,,,,1373812,0.69,,0.65,21621,0,1,4,0.04
histogram,clang,native,1,native,,,,1373772,0.68,,0.64,21624,0,1,3,0.04
string_match,clang,native,1,native,,,,528936,0.73,,0.72,8444,0,1,4,0.01
string_match,clang,native,1,native,,,,528924,0.74,,0.72,8443,0,1,4,0.02
string_match,clang,native,1,native,,,,528844,0.74,,0.71,8442,0,1,2,0.02
string_match,clang,native,1,native,,,,528940,0.73,,0.72,8444,0,1,5,0.01
string_match,clang,native,1,native,,,,528860,0.74,,0.72,8441,0,1,4,0.02
string_match,clang,native,1,native,,,,528904,0.74,,0.71,8441,0,1,4,0.02
string_match,clang,native,1,native,,,,528844,0.74,,0.72,8444,0,1,2,0.01
string_match,clang,native,1,native,,,,528936,0.73,,0.72,8442,0,1,4,0.01
string_match,clang,native,1,native,,,,528924,0.74,,0.71,8442,0,1,4,0.02
string_match,clang,native,1,native,,,,528964,0.74,,0.71,8440,0,1,5,0.02
linear_regression,gcc,asan,1,native,,,,540192,0.6,,0.57,25429,0,1,4,0.02
linear_regression,gcc,asan,1,native,,,,541424,0.6,,0.59,25185,0,1,3,0.01
linear_regression,gcc,asan,1,native,,,,539940,0.6,,0.57,25368,0,1,5,0.02
linear_regression,gcc,asan,1,native,,,,542080,0.6,,0.58,25380,0,1,4,0.02
linear_regression,gcc,asan,1,native,,,,541856,0.6,,0.56,25352,0,1,4,0.03
linear_regression,gcc,asan,1,native,,,,541392,0.6,,0.59,25184,0,1,4,0.0
linear_regression,gcc,asan,1,native,,,,539972,0.6,,0.59,25365,0,1,3,0.01
linear_regression,gcc,asan,1,native,,,,542804,0.6,,0.56,25568,0,1,4,0.03
linear_regression,gcc,asan,1,native,,,,541668,0.6,,0.57,25290,0,1,5,0.02
linear_regression,gcc,asan,1,native,,,,543380,0.6,,0.58,25184,0,1,2,0.02
histogram,gcc,asan,1,native,,,,1382892,2.13,,2.06,64765,0,1,6,0.06
histogram,gcc,asan,1,native,,,,1386124,2.13,,2.06,65032,0,1,8,0.06
histogram,gcc,asan,1,native,,,,1384660,2.13,,2.07,64677,0,1,7,0.05
histogram,gcc,asan,1,native,,,,1383156,2.13,,2.09,64877,0,1,6,0.03
histogram,gcc,asan,1,native,,,,1384700,2.13,,2.08,64710,0,1,7,0.05
histogram,gcc,asan,1,native,,,,1386040,2.13,,2.08,65036,0,1,6,0.05
histogram,gcc,asan,1,native,,,,1384744,2.13,,2.08,64700,0,1,11,0.04
histogram,gcc,asan,1,native,,,,1385164,2.13,,2.08,64835,0,1,6,0.04
histogram,gcc,asan,1,native,,,,1388664,2.13,,2.07,64681,0,1,8,0.05
histogram,gcc,asan,1,native,,,,1384780,2.13,,2.08,64694,0,1,6,0.04
string_match,gcc,asan,1,native,,,,544636,5.91,,5.88,25170,0,1,14,0.02
string_match,gcc,asan,1,native,,,,544556,5.91,,5.9,25634,0,1,17,0.01
string_match,gcc,asan,1,native,,,,544176,5.91,,5.9,25531,0,1,15,0.0
string_match,gcc,asan,1,native,,,,544792,5.91,,5.89,25667,0,1,15,0.02
string_match,gcc,asan,1,native,,,,543948,5.91,,5.88,25455,0,1,15,0.03
string_match,gcc,asan,1,native,,,,543564,5.92,,5.91,25380,0,1,17,0.01
string_match,gcc,asan,1,native,,,,543252,5.92,,5.89,25265,0,1,15,0.03
string_match,gcc,asan,1,native,,,,543740,5.92,,5.89,25419,0,1,15,0.02
string_match,gcc,asan,1,native,,,,543968,5.91,,5.89,25459,0,1,14,0.02
string_match,gcc,asan,1,native,,,,544524,5.91,,5.9,25579,0,1,14,0.01
linear_regression,gcc,asan_only_write,1,native,,,,540848,0.55,,0.53,8890,0,1,4,0.02
linear_regression,gcc,asan_only_write,1,native,,,,539812,0.55,,0.53,8725,0,1,5,0.02
linear_regression,gcc,asan_only_write,1,native,,,,542672,0.55,,0.54,8911,0,1,3,0.0
linear_regression,gcc,asan_only_write,1,native,,,,539724,0.55,,0.54,8663,0,1,4,0.0
linear_regression,gcc,asan_only_write,1,native,,,,538968,0.55,,0.54,8947,0,1,4,0.01
linear_regression,gcc,asan_only_write,1,native,,,,540240,0.55,,0.53,8740,0,1,5,0.02
linear_regression,gcc,asan_only_write,1,native,,,,540424,0.55,,0.53,8899,0,1,3,0.02
linear_regression,gcc,asan_only_write,1,native,,,,539848,0.55,,0.54,8690,0,1,4,0.01
linear_regression,gcc,asan_only_write,1,native,,,,540152,0.55,,0.52,8760,0,1,3,0.02
linear_regression,gcc,asan_only_write,1,native,,,,537832,0.55,,0.54,8649,0,1,5,0.01
histogram,gcc,asan_only_write,1,native,,,,1385532,1.42,,1.37,22144,0,1,6,0.05
histogram,gcc,asan_only_write,1,native,,,,1384300,1.42,,1.39,21785,0,1,5,0.02
histogram,gcc,asan_only_write,1,native,,,,1382868,1.42,,1.38,21936,0,1,10,0.04
histogram,gcc,asan_only_write,1,native,,,,1385936,1.42,,1.38,22241,0,1,4,0.03
histogram,gcc,asan_only_write,1,native,,,,1383572,1.43,,1.39,22119,0,1,6,0.03
histogram,gcc,asan_only_write,1,native,,,,1384408,1.42,,1.38,21909,0,1,6,0.04
histogram,gcc,asan_only_write,1,native,,,,1384940,1.43,,1.38,22008,0,1,4,0.04
histogram,gcc,asan_only_write,1,native,,,,1383444,1.42,,1.4,22019,0,1,7,0.02
histogram,gcc,asan_only_write,1,native,,,,1385224,1.42,,1.39,22021,0,1,5,0.02
histogram,gcc,asan_only_write,1,native,,,,1384624,1.42,,1.38,21868,0,1,6,0.03
string_match,gcc,asan_only_write,1,native,,,,541780,5.41,,5.4,9012,0,1,17,0.0
string_match,gcc,asan_only_write,1,native,,,,541872,5.43,,5.4,9020,0,1,12,0.02
string_match,gcc,asan_only_write,1,native,,,,544140,5.41,,5.39,8729,0,1,12,0.01
string_match,gcc,asan_only_write,1,native,,,,542364,5.4,,5.39,8630,0,1,13,0.01
string_match,gcc,asan_only_write,1,native,,,,545712,5.41,,5.38,9109,0,1,12,0.02
string_match,gcc,asan_only_write,1,native,,,,544996,5.42,,5.41,8908,0,1,15,0.01
string_match,gcc,asan_only_write,1,native,,,,542220,5.4,,5.38,9074,0,1,12,0.02
string_match,gcc,asan_only_write,1,native,,,,542220,5.41,,5.37,9110,0,1,13,0.03
string_match,gcc,asan_only_write,1,native,,,,545748,5.4,,5.38,9111,0,1,16,0.02
string_match,gcc,asan_only_write,1,native,,,,545120,5.4,,5.38,8974,0,1,11,0.01
linear_regression,clang,asan,1,native,,,,544052,0.49,,0.47,25366,0,1,2,0.02
linear_regression,clang,asan,1,native,,,,541788,0.49,,0.47,25363,0,1,4,0.02
linear_regression,clang,asan,1,native,,,,544048,0.49,,0.48,25363,0,1,3,0.01
linear_regression,clang,asan,1,native,,,,541920,0.49,,0.47,25363,0,1,5,0.02
linear_regression,clang,asan,1,native,,,,541968,0.49,,0.49,25361,0,1,2,0.0
linear_regression,clang,asan,1,native,,,,541980,0.49,,0.47,25364,0,1,4,0.02
linear_regression,clang,asan,1,native,,,,541968,0.5,,0.48,25361,0,1,3,0.01
linear_regression,clang,asan,1,native,,,,542044,0.49,,0.48,25362,0,1,5,0.01
linear_regression,clang,asan,1,native,,,,541892,0.49,,0.48,25364,0,1,3,0.01
linear_regression,clang,asan,1,native,,,,543832,0.49,,0.48,25364,0,1,6,0.01
histogram,clang,asan,1,native,,,,1387260,1.44,,1.38,64909,0,1,6,0.05
histogram,clang,asan,1,native,,,,1387344,1.44,,1.4,64906,0,1,5,0.03
histogram,clang,asan,1,native,,,,1387320,1.45,,1.4,64911,0,1,8,0.04
histogram,clang,asan,1,native,,,,1385472,1.44,,1.39,64908,0,1,5,0.04
histogram,clang,asan,1,native,,,,1387436,1.44,,1.38,64911,0,1,7,0.06
histogram,clang,asan,1,native,,,,1387476,1.44,,1.38,64906,0,1,3,0.06
histogram,clang,asan,1,native,,,,1389416,1.45,,1.39,64910,0,1,5,0.05
histogram,clang,asan,1,native,,,,1387348,1.44,,1.38,64906,0,1,7,0.06
histogram,clang,asan,1,native,,,,1387344,1.44,,1.39,64907,0,1,4,0.05
histogram,clang,asan,1,native,,,,1387372,1.44,,1.39,64908,0,1,7,0.05
string_match,clang,asan,1,native,,,,544052,0.91,,0.88,25368,0,1,4,0.02
string_match,clang,asan,1,native,,,,542044,0.91,,0.89,25362,0,1,5,0.02
string_match,clang,asan,1,native,,,,541848,0.92,,0.9,25360,0,1,4,0.01
string_match,clang,asan,1,native,,,,543924,0.91,,0.88,25363,0,1,4,0.03
string_match,clang,asan,1,native,,,,543992,0.91,,0.89,25364,0,1,5,0.02
string_match,clang,asan,1,native,,,,545980,0.92,,0.88,25368,0,1,4,0.03
string_match,clang,asan,1,native,,,,543936,0.92,,0.9,25366,0,1,5,0.01
string_match,clang,asan,1,native,,,,542008,0.92,,0.9,25363,0,1,5,0.02
string_match,clang,asan,1,native,,,,544112,0.92,,0.9,25366,0,1,4,0.01
string_match,clang,asan,1,native,,,,544032,0.92,,0.89,25367,0,1,4,0.02
linear_regression,gcc,mpx,1,native,,,,530612,1.38,,1.37,8460,0,1,6,0.0
linear_regression,gcc,mpx,1,native,,,,530616,1.38,,1.35,8461,0,1,3,0.02
linear_regression,gcc,mpx,1,native,,,,530596,1.38,,1.37,8460,0,1,5,0.0
linear_regression,gcc,mpx,1,native,,,,530688,1.38,,1.36,8458,0,1,5,0.02
linear_regression,gcc,mpx,1,native,,,,530776,1.38,,1.34,8457,0,1,3,0.03
linear_regression,gcc,mpx,1,native,,,,530596,1.38,,1.35,8461,0,1,6,0.02
linear_regression,gcc,mpx,1,native,,,,530508,1.38,,1.36,8460,0,1,5,0.02
linear_regression,gcc,mpx,1,native,,,,530652,1.38,,1.35,8459,0,1,3,0.02
linear_regression,gcc,mpx,1,native,,,,530596,1.38,,1.36,8461,0,1,6,0.01
linear_regression,gcc,mpx,1,native,,,,530628,1.38,,1.36,8456,0,1,4,0.01
histogram,gcc,mpx,1,native,,,,1375504,2.4,,2.34,21641,0,1,7,0.05
histogram,gcc,mpx,1,native,,,,1375480,2.4,,2.35,21639,0,1,6,0.04
histogram,gcc,mpx,1,native,,,,1375408,2.4,,2.34,21639,0,1,9,0.05
histogram,gcc,mpx,1,native,,,,1375420,2.4,,2.34,21640,0,1,6,0.06
histogram,gcc,mpx,1,native,,,,1375348,2.4,,2.36,21642,0,1,6,0.03
histogram,gcc,mpx,1,native,,,,1375452,2.4,,2.36,21643,0,1,9,0.03
histogram,gcc,mpx,1,native,,,,1375468,2.4,,2.36,21638,0,1,6,0.03
histogram,gcc,mpx,1,native,,,,1375424,2.4,,2.33,21639,0,1,7,0.06
histogram,gcc,mpx,1,native,,,,1375444,2.4,,2.36,21640,0,1,6,0.03
