name,compiler,type,threads,input,dtlb_store_misses,instructions,dtlb_load_misses,branch_instructions,dtlb_loads,mpxbtnum,branch_misses,mpxerrors,time,cycles,major_faults,minor_faults,dtlb_stores
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,634494,748190393927,211359,75215022362,138705939212,,392245223,,80.391161763,305145272591,0,121593,31299940864
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,591514,748070806263,233691,75332797861,138830364322,,391519348,,80.421339158,305269079590,0,121695,31219200598
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,653506,748462596412,218146,75152939706,138823547206,,390968468,,80.222651026,304494443884,0,121681,31293993921
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,772455,747871812062,266946,75222321369,138977105530,,390775459,,80.625574411,306045755930,0,121586,31108953236
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,759091,748681613571,286256,75072986704,138689620770,,392052494,,80.965908811,307343042168,0,121595,31356106778
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,552868,747799614532,213733,75445771567,138861447472,,391402751,,80.191837503,304417980909,0,121693,31166885687
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,597278,747525309528,213069,75359647612,138918027363,,391331578,,80.508772993,305613407733,0,121688,31117861844
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,709770,747874577378,281494,75295225671,138861242383,,391672973,,80.670057737,306088733987,0,121583,31159725515
bodytrack,icc,mpx_no_narrow_bounds_only_write,1,native,578575,748119804196,228696,75281202807,138693960799,,391630887,,80.221874615,304433364369,0,121686,31356151985
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,25799,407289325998,218628,48724973712,121183245377,,178609801,,205.61150505,408359170786,0,6294,2183705373
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,33152,407290942589,301533,48741306729,121155224957,,177155478,,204.591014422,409410202645,0,6310,2184147200
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,13946,407280202196,12009,48722250699,121158544341,,177270201,,204.78977884,409669194709,0,5771,2182891601
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,11879,407330052661,13601,48753587626,121183072067,,176544628,,204.723482717,409752564534,0,5588,2186361577
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,7256,407314077782,13091,48743309977,121177371362,,176706484,,204.611126694,409674291435,0,6111,2163958742
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,7884,407222261327,8856,48752555315,121168410652,,176249328,,204.619291337,410002118185,0,5170,2189787144
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,13440,407272976862,17472,48745204233,121163124294,,176833412,,204.404121458,410132992121,0,5734,2183394840
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,29406,407360649962,193857,48745145957,121175595804,,176616858,,204.006156484,410682322016,0,6249,2174545011
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,36945,407326883294,258344,48731230052,121170491984,,176887802,,204.484761728,410286154609,0,6331,2175454052
streamcluster,icc,mpx_no_narrow_bounds_only_write,1,native,11708,407311203206,12396,48734777607,121172104569,,176169165,,204.767055667,409953169422,0,5588,2188916225
x264,icc,mpx_no_narrow_bounds_only_write,1,native,394202,1536622082105,1036962,78467844155,300512457387,,2838488160,,184.319443226,699525534474,0,8060,108820546406
x264,icc,mpx_no_narrow_bounds_only_write,1,native,592725,1536582751018,1007599,78475658049,300565249166,,2839188395,,184.33159123,699566866095,0,8130,108815669536
x264,icc,mpx_no_narrow_bounds_only_write,1,native,387216,1536405218729,829732,78482653196,300566778205,,2838276193,,184.289597847,699417784137,0,8155,108825318219
x264,icc,mpx_no_narrow_bounds_only_write,1,native,297824,1536271226734,719522,78484183441,300603262331,,2841312914,,184.678038018,700638984839,0,6912,108824697293
x264,icc,mpx_no_narrow_bounds_only_write,1,native,440404,1536557182970,773467,78479255778,300545635331,,2838749658,,184.183722756,698936996840,0,8122,108817811768
x264,icc,mpx_no_narrow_bounds_only_write,1,native,525349,1536565708806,1220939,78472884666,300537989531,,2838789092,,184.4897441,700086781161,0,7449,108822848988
x264,icc,mpx_no_narrow_bounds_only_write,1,native,409906,1536477262691,909609,78477533010,300529414522,,2839979196,,184.17034547,698936971687,0,8401,108828477261
x264,icc,mpx_no_narrow_bounds_only_write,1,native,567301,1536584002723,936051,78471160561,300529461165,,2840095566,,184.340116637,699558299461,0,8172,108830900618
x264,icc,mpx_no_narrow_bounds_only_write,1,native,340598,1536556308255,797547,78476792679,300511376430,,2838510072,,184.121621434,698665793646,0,7605,108827642610
x264,icc,mpx_no_narrow_bounds_only_write,1,native,442801,1536670787906,1069100,78486548991,300570630292,,2838465380,,184.279302277,699297340204,0,8087,108820380894
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,48773772,1595498563667,962356,247468710191,359380403202,,11331642472,,212.786263456,807122521462,0,259460,35908352754
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,50209667,1596352090297,704059,247585459743,359265625836,,11337881097,,212.687690229,807042248787,0,258903,35968644269
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,48516715,1596642608123,745317,247600413795,359132278845,,11335657305,,212.713861764,807070940547,0,259718,35978740174
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,50448067,1596059151732,825340,247603676378,359314728405,,11340202239,,212.691102355,807072468952,0,259240,35927327747
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,46536948,1596457883652,615058,247597186743,359092071065,,11330742526,,212.744551916,807241792515,0,259152,36009278090
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,49583966,1595937409736,850224,247624748436,359323537182,,11336105674,,212.748935677,807120741521,0,259713,35958243897
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,48243771,1595753361315,980808,247486485189,359380582101,,11329418449,,212.723864911,807075287270,0,259708,35928080168
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,49097554,1596445037174,624095,247633873267,359163296313,,11335905413,,212.710197809,807075226319,0,258410,36013098953
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,50015306,1595909257391,1001317,247634687725,359287540002,,11334011690,,212.790647589,807341953248,0,259710,35968483136
fluidanimate,icc,mpx_no_narrow_bounds_only_write,1,native,47811776,1596078123617,765458,247449476383,359367199840,,11333127543,,212.740410569,807120667085,0,259704,35934558680
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3262,1214796291084,6476,142899822146,345057195739,,1722268915,,127.799423214,485208825859,0,1073,94503590514
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3172,1214719543397,2917,142904279394,345080181895,,1728540571,,127.826079186,485315537048,0,1030,94507877657
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3222,1214673306143,3315,142901009673,345080214327,,1731756454,,127.790746732,485145443636,0,1044,94506400679
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,2662,1214709919142,3104,142895293541,345064347483,,1719544166,,127.761654034,485063831900,0,1122,94505448000
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3698,1214718131814,3461,142904721115,345078327897,,1720470329,,127.812350888,485156370224,0,1018,94506661347
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3344,1214723789350,1266,142903806289,345083650100,,1721173501,,127.774185442,485116599276,0,989,94503112582
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3454,1214779333259,6643,142898900853,345052037209,,1721716439,,127.704158582,484770306871,0,1010,94507456810
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3498,1214739410114,2053,142907435004,345081150485,,1728032970,,127.740438823,484993872140,0,1015,94502862412
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3398,1214732762373,7305,142901350416,345075020757,,1724125498,,127.701537859,484779280772,0,1034,94505562136
swaptions,icc,mpx_no_narrow_bounds_only_write,1,native,3154,1214727242074,3227,142903829115,345070417657,,1712885957,,128.092291113,486237705386,0,1001,94506316725
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
raytrace,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
canneal,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
blackscholes,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
dedup,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
facesim,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
bodytrack,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
streamcluster,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
x264,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
fluidanimate,softbound,enabled,1,native,,,,,,,,,,,,,
swaptions,softbound,enabled,1,native,4148,5166137743339,449371,799288172057,2191452331235,,4241243573,,529.893307651,2011719319678,0,1137,587860515404
swaptions,softbound,enabled,1,native,3784,5165713618575,460131,799322571221,2191564298364,,4234126499,,530.129285119,2012441826387,0,1141,587855219293
swaptions,softbound,enabled,1,native,4304,5166159907338,428802,799290070800,2191423790040,,4244670265,,529.60493637,2010705430044,0,1137,587862457854
swaptions,softbound,enabled,1,native,3874,5165764421387,346040,799331665016,2191595346711,,4236275087,,530.061488581,2012399571719,0,1141,587849288863
swaptions,softbound,enabled,1,native,4120,5165810443583,496837,799331424214,2191532589914,,4250938842,,529.828933315,2011134491715,0,1140,587854350814
swaptions,softbound,enabled,1,native,4090,5165869173702,486462,799317218590,2191558791641,,4253757712,,529.978653089,2012217681055,0,1141,587851981086
swaptions,softbound,enabled,1,native,4160,5165802467171,474446,799311715679,2191572108928,,4266232837,,529.9548317,2011745759383,0,1142,587858867479
swaptions,softbound,enabled,1,native,3584,5165806046809,463247,799328303446,2191569094711,,4233341208,,529.888058639,2011745488789,0,1144,587851848442
swaptions,softbound,enabled,1,native,3834,5166052936184,473504,799298300986,2191472641626,,4230915570,,530.184876267,2012495710548,0,1139,587842881619
swaptions,softbound,enabled,1,native,3828,5165874597759,369379,799342817922,2191520979707,,4244764472,,530.025403173,2012314131023,0,1139,587837310161
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
vips,softbound,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
ferret,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
raytrace,safecode,enabled,1,native,,,,,,,,,,,,,
canneal,safecode,enabled,1,native,19206952,2992841218148,4130648430,641462603943,362486105942,,8126938787,,1158.168995673,2997911831903,0,694610,109611234619
canneal,safecode,enabled,1,native,18121229,2646976451707,3720624521,568176209514,338018277325,,8134095258,,1063.300347009,2783980120165,0,693556,109587333625
canneal,safecode,enabled,1,native,13360670,3052804125397,2225300049,654167746715,366680987712,,8125958569,,1128.071043522,2905674445782,0,694726,109592484820
canneal,safecode,enabled,1,native,12938288,3014321429177,2383941701,645847321888,363891202651,,8123733497,,1115.445476149,2879979517076,0,694213,109564853941
canneal,safecode,enabled,1,native,12712751,2876632353637,2283351320,616401822318,354090447294,,8125230466,,1103.335388629,2827797996909,0,694710,109575352893
canneal,safecode,enabled,1,native,17508903,3075006939928,3467510851,658747094360,368205385171,,8130739474,,1171.928695024,3037252130498,0,693541,109608160620
canneal,safecode,enabled,1,native,13558155,3080706554264,2242207600,659980703002,368645067647,,8129804573,,1127.578447769,2915389628870,0,694725,109575152435
canneal,safecode,enabled,1,native,18172461,2934225499720,3518524948,628804419756,358236429467,,8128091054,,1135.263078479,2949950462639,0,694561,109627487281
canneal,safecode,enabled,1,native,13499668,2986174552114,2267576211,639847448972,361894274204,,8126675641,,1109.941253922,2865329750881,0,693692,109572028019
canneal,safecode,enabled,1,native,13738190,2893345355494,2386154446,620274510199,355377047447,,8126550973,,1070.080331946,2792333992424,0,694184,109565503946
blackscholes,safecode,enabled,1,native,32441,559869056351,28627,85386711557,141067180732,,354635813,,144.782381619,549647056728,0,2610,47758818899
blackscholes,safecode,enabled,1,native,55640,559896586757,27445,85389923935,141064405276,,356808432,,144.825272443,549826440781,0,2607,47765010806
blackscholes,safecode,enabled,1,native,70894,559826297619,27717,85383183365,141063780632,,357648331,,144.848177767,549883900723,0,2608,47773937331
blackscholes,safecode,enabled,1,native,64761,559810625178,81560,85399362272,141080355325,,355531050,,144.880181464,549770127831,0,2610,47775471656
blackscholes,safecode,enabled,1,native,35329,559922160507,51971,85404406507,141068160487,,360178786,,144.838039812,549880898757,0,2607,47772039644
blackscholes,safecode,enabled,1,native,55710,559953811992,28883,85410517415,141078973029,,354680759,,144.798452837,549763866309,0,2607,47772721841
blackscholes,safecode,enabled,1,native,36066,559827598990,29685,85399210632,141075890176,,363271351,,144.856617846,549931842823,0,2608,47787014731
blackscholes,safecode,enabled,1,native,62879,559856007970,28806,85384192604,141069338428,,353311148,,144.778585776,549624221787,0,2607,47766242846
blackscholes,safecode,enabled,1,native,31877,559911982483,29765,85389414506,141062877135,,354405670,,144.775252072,549626686642,0,2609,47759427593
blackscholes,safecode,enabled,1,native,63990,559896020825,35784,85390912280,141069196696,,368801974,,144.807373221,549762600256,0,2605,47758563907
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
dedup,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
facesim,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
bodytrack,safecode,enabled,1,native,,,,,,,,,,,,,
streamcluster,safecode,enabled,1,native,27624,1790154256012,78949,234188844579,450819540925,,1799105513,,377.755149271,1175052544443,0,3271,16425118299
streamcluster,safecode,enabled,1,native,20868,1790224809059,71689,234221737096,450836056996,,1799462028,,377.249391338,1176434470844,0,3272,16430823843
streamcluster,safecode,enabled,1,native,7836,1790087091074,5362,234219087058,450877116319,,1799238706,,377.416804554,1175744118247,0,2762,16393170106
streamcluster,safecode,enabled,1,native,14822,1790093399696,31414,234110702411,450807808264,,1798992474,,377.548687351,1175277260409,0,2761,16398840886
streamcluster,safecode,enabled,1,native,17174,1790047874983,6077,234151249146,450860921654,,1798860242,,377.431670511,1175895049069,0,2758,16380383077
streamcluster,safecode,enabled,1,native,13514,1790067246228,20832,234179103946,450858636630,,1799163000,,377.187971543,1176650006153,0,2756,16395202197
streamcluster,safecode,enabled,1,native,14592,1790124356052,35203,234164447316,450815493205,,1798927279,,377.370569623,1175934822711,0,3271,16430177944
streamcluster,safecode,enabled,1,native,19498,1790037409267,74595,234160349876,450861926322,,1799172014,,377.175629358,1175562695074,0,3267,16388148920
streamcluster,safecode,enabled,1,native,16012,1790088538755,21581,234217318812,450846798463,,1798817091,,376.875099215,1176478540395,0,2761,16363369958
streamcluster,safecode,enabled,1,native,25410,1790235811650,86165,234200263277,450811883158,,1799039566,,377.75828853,1174851596742,0,3269,16381325040
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
x264,safecode,enabled,1,native,,,,,,,,,,,,,
fluidanimate,safecode,enabled,1,native,159917,3815289851543,71681,673186246902,1137656749880,,11412273674,,431.373211345,1637613443082,0,2355,457501585839
fluidanimate,safecode,enabled,1,native,544615,3814511780831,304565,672936817922,1137549840212,,11395921923,,431.209654143,1637055752628,0,2866,457540351268
fluidanimate,safecode,enabled,1,native,184471,3814254312762,113070,672712771806,1137172696290,,11420557124,,431.226216949,1637085359598,0,2865,457746254884
fluidanimate,safecode,enabled,1,native,289954,3814804590742,124468,672809332806,1137230483344,,11409084192,,431.473379996,1637788575079,0,2864,457585692834
fluidanimate,safecode,enabled,1,native,383845,3815088254552,257159,673053938027,1137458730951,,11407175540,,431.719257581,1638849121683,0,2864,457505540666
fluidanimate,safecode,enabled,1,native,618224,3815971849853,322406,673329687248,1137194380085,,11407334352,,431.71646997,1639014108197,0,2865,457256751495
fluidanimate,safecode,enabled,1,native,344686,3813656617998,179581,672653715895,1137996053406,,11392081564,,433.174275275,1644506331436,0,2864,457692816439
fluidanimate,safecode,enabled,1,native,541145,3814330465751,295045,672944801749,1137445166628,,11410254536,,433.141468014,1643797402590,0,2867,457571374883
fluidanimate,safecode,enabled,1,native,407454,3814065312133,213176,672837320544,1137830830433,,11398297617,,432.911907186,1643507136945,0,2867,457505222883
fluidanimate,safecode,enabled,1,native,308129,3814604119407,140371,672987007584,1137595642814,,11439328041,,433.758491437,1646740115961,0,2869,457732704899
swaptions,safecode,enabled,1,native,2422,27481160079147,6286,5271729339488,6990063230521,,7422784069,,3265.310474113,12397327717944,0,932,5232617474832
swaptions,safecode,enabled,1,native,3276,27481197315102,4453,5271746696255,6990048710598,,7441473242,,3267.101067875,12404281238431,0,933,5232611718888
swaptions,safecode,enabled,1,native,2420,27479615804821,2853,5271915628704,6990445047899,,7422223188,,3264.541056539,12394074389205,0,936,5232586333339
swaptions,safecode,enabled,1,native,3052,27479511873612,3794,5271917887399,6990445621946,,7432644785,,3264.119234483,12393185211116,0,937,5232584227406
swaptions,safecode,enabled,1,native,2524,27480996690879,3874,5271741863885,6990065770315,,7413927499,,3264.684107134,12395386072188,0,936,5232584069744
swaptions,safecode,enabled,1,native,2332,27480670150268,2267,5271776636266,6990207703658,,7428679238,,3268.558336788,12409770373349,0,935,5232462894704
swaptions,safecode,enabled,1,native,2822,27479508216014,3722,5271900263923,6990458457290,,7433879794,,3266.734142948,12402837837312,0,931,5232599387257
swaptions,safecode,enabled,1,native,3368,27479891087838,6141,5272018057548,6990507126931,,7430770879,,3265.57261504,12398140994296,0,938,5232476558281
swaptions,safecode,enabled,1,native,2876,27481092911464,10502,5271759418488,6990056635053,,7426004735,,3268.444528439,12409779556416,0,932,5232575022829
swaptions,safecode,enabled,1,native,2950,27481113208215,3483,5271757464428,6990047113668,,7483956909,,3269.892226686,12414847207562,0,938,5232594521760
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,safecode,enabled,1,native,,,,,,,,,,,,,
vips,icc,mpx_only_write,1,native,1938511,708040994158,1400107,79293618261,127804525094,,148524788,,62.703015981,237480766625,0,422456,39627007442
vips,icc,mpx_only_write,1,native,1902085,708112417245,1359321,79284061686,127776745150,,148898332,,63.107848886,237198065902,0,422456,39618293565
vips,icc,mpx_only_write,1,native,1590727,708696792130,1159500,79428149670,127919638024,,149311936,,63.388220407,237975522088,0,420412,39653269683
vips,icc,mpx_only_write,1,native,1868663,708162641406,1389252,79309522257,127832771228,,148980728,,63.251059078,237374886511,0,422412,39626102349
vips,icc,mpx_only_write,1,native,1880259,708142359612,1413580,79253718627,127767519740,,148789754,,62.893809703,237310205152,0,422412,39617615958
vips,icc,mpx_only_write,1,native,1862789,707776009131,1300519,79270999376,127865890449,,148389453,,63.103926389,237202470728,0,422412,39634171237
vips,icc,mpx_only_write,1,native,1894079,707775629432,1325856,79257141226,127842602179,,148555359,,63.192213812,237385686269,0,422412,39624388651
vips,icc,mpx_only_write,1,native,1956326,708143711861,1543980,79298355448,127772552102,,148630589,,63.149019873,237317632451,0,422412,39618770869
