name,compiler,type,threads,input,mpxerrors,cycles,instructions,dtlb_stores,dtlb_load_misses,dtlb_loads,minor_faults,mpxbtnum,time,branch_instructions,major_faults,dtlb_store_misses,branch_misses
canneal,clang,native,8,native,,453720747782,122862547448,7999192004,357130454,32133337749,155814,,46.272800864,16971544088,0,5450964,593092558
canneal,clang,native,2,native,,362764323894,122463709554,7931837075,322332465,32010804255,155764,,86.25339777,16890247124,0,5276956,615272635
canneal,clang,native,8,native,,453591545998,122891160365,8001670423,350597316,32121047010,155797,,46.116006046,16972613472,0,5497213,593189655
canneal,clang,native,2,native,,361043514291,122494383317,7934631583,320455149,31999511632,155779,,86.819111233,16890176036,0,5299590,614946405
canneal,clang,native,8,native,,454428383751,122861452422,8000153297,370502785,32122171176,155788,,46.13822321,16970779888,0,5449122,592745130
canneal,clang,native,2,native,,361148431462,122494476146,7928160925,317602237,32000624489,155777,,86.465433118,16892895392,0,5266157,615316686
canneal,clang,native,8,native,,454270732482,122878389027,7999374198,363331390,32130924408,155808,,45.99829526,16968087030,0,5418329,592734246
canneal,clang,native,2,native,,361254591558,122474248115,7933451748,315105453,32007586512,155768,,86.37862531,16885640875,0,5309625,615448842
canneal,clang,native,8,native,,454022948833,122882847318,7999959221,356599375,32126089396,155818,,46.150782353,16965543592,0,5446889,592991971
swaptions,clang,native,2,native,,981916812449,1372783835116,96680936932,722,380115292022,872,,129.436777901,141706903501,0,2842,1791116189
swaptions,clang,native,8,native,,1085523365587,1372963092043,96707140520,79742,380170774958,912,,37.793861861,141762815670,0,4856,1734737681
swaptions,clang,native,2,native,,982113994234,1372869829723,96683963515,2149,380087418055,872,,129.437264771,141712603151,0,2526,1796675472
swaptions,clang,native,8,native,,1085164919359,1372871865675,96712956141,26442,380156247333,914,,37.858391601,141754637618,0,4866,1705785734
swaptions,clang,native,2,native,,981705222337,1372804455389,96680345611,1035,380106056103,872,,129.413217617,141713911471,0,2682,1792905104
swaptions,clang,native,8,native,,1083983569825,1373005402427,96715041267,27105,380150907822,908,,37.816646253,141757943576,0,4778,1750316831
swaptions,clang,native,2,native,,982940035616,1372818875316,96683955264,1000,380103251316,872,,129.658196936,141710616068,0,2374,1781334914
swaptions,clang,native,8,native,,1085974225539,1372875771610,96711311700,31104,380171059403,919,,37.925069253,141750310320,0,4278,1721814349
swaptions,clang,native,2,native,,981680309851,1372755854681,96683057612,667,380113896981,872,,129.444950126,141712902003,0,2286,1787757404
swaptions,clang,native,8,native,,1085104143994,1373057195082,96711919699,55883,380151771451,911,,37.892261222,141759991538,0,4368,1731172202
swaptions,clang,native,2,native,,981934927804,1372752024945,96685347279,1029,380109771982,872,,129.394156023,141711842956,0,2552,1788852780
swaptions,clang,native,8,native,,1084959954564,1372843231819,96712395725,16614,380181391325,915,,37.885715084,141751863116,0,4657,1706664156
swaptions,clang,native,2,native,,983126595399,1372863426414,96682403458,2446,380091734365,874,,129.732064797,141715178232,0,2376,1791264608
swaptions,clang,native,8,native,,1084901804757,1373011560051,96711283266,29416,380147151830,914,,37.885422474,141762610959,0,5246,1727893957
swaptions,clang,native,2,native,,983296168847,1372724761403,96687335612,1173,380098763989,877,,129.723769639,141714555905,0,2424,1798593922
swaptions,clang,native,8,native,,1084028743898,1372794800802,96712538290,45317,380174106142,916,,37.925203755,141751010109,0,4531,1752098819
swaptions,clang,native,2,native,,983030067806,1372750989557,96686516880,2651,380118163991,876,,129.757077163,141707173835,0,2374,1795980442
swaptions,clang,native,8,native,,1083298564430,1372841728270,96713384519,17137,380175879580,915,,37.851563934,141752658921,0,4475,1777504424
swaptions,clang,native,2,native,,982999623067,1372779162853,96679597691,1069,380119624608,874,,129.706746781,141706973509,0,2428,1791467572
swaptions,clang,native,8,native,,1083728799950,1372968775390,96716264782,31130,380145640862,915,,37.890651779,141757222348,0,4192,1748964505
raytrace,clang,native,2,native,,163367062032,262896787099,30741933840,224719,57890496677,61448,,37.947192856,39254354709,0,331807,401926485
raytrace,clang,native,8,native,,189701155290,262739702046,30745781434,260925,57822111905,61703,,35.239088026,39279508936,0,471023,402363823
raytrace,clang,native,2,native,,163166646559,262620166671,30740506670,239873,57868922292,61454,,37.949741074,39273835478,0,395226,401859070
raytrace,clang,native,8,native,,191128569004,262521027120,30758784752,253225,57894518904,61695,,35.430545853,39265723613,0,430832,402991532
raytrace,clang,native,2,native,,163629007070,262930448251,30717651359,242086,57858252295,61413,,38.042537518,39263481096,0,361407,402826288
raytrace,clang,native,8,native,,188548056590,262632163754,30774395058,271890,57912182192,61726,,35.094692292,39244567346,0,457240,401480801
raytrace,clang,native,2,native,,163267094120,262923512773,30758154510,234374,57885043833,61431,,37.912587959,39252145973,0,356431,401957142
raytrace,clang,native,8,native,,190040841762,262577477343,30731338242,256010,57872177897,61785,,35.181277207,39287227863,0,408057,402076295
raytrace,clang,native,2,native,,163330270396,262832197404,30742235486,235888,57829352394,61486,,37.941782332,39277590883,0,351843,403082788
raytrace,clang,native,8,native,,189697825290,262688390270,30749032271,255874,57892330700,61744,,35.231814449,39285899457,0,436526,402553288
raytrace,clang,native,2,native,,164319568512,262857440600,30747963338,237278,57858370797,61460,,38.177874704,39273238038,0,355004,403274670
raytrace,clang,native,8,native,,189925238618,262744311949,30732453324,249930,57868156896,61644,,35.260954975,39275816807,0,433688,402610380
raytrace,clang,native,2,native,,163986015234,262657749063,30761935860,229357,57856907093,61483,,38.118727286,39273369210,0,365178,403006028
raytrace,clang,native,8,native,,189242239613,262767970604,30779220420,252775,57880675769,61658,,35.084880097,39259230013,0,395425,402340078
raytrace,clang,native,2,native,,164066326365,262784085661,30744526698,231735,57866970798,61433,,38.107124713,39282570001,0,326245,401389797
raytrace,clang,native,8,native,,189750136330,262781838588,30766726459,251795,57857216762,61708,,35.066563615,39244261596,0,368847,402736939
raytrace,clang,native,2,native,,163709483905,262854117028,30744137315,229378,57884648903,61468,,38.042684403,39247433015,0,357022,401025838
raytrace,clang,native,8,native,,189128564766,262641988390,30712527016,266498,57925264635,61774,,35.123534683,39247680764,0,488031,401720135
raytrace,clang,native,2,native,,163965732949,262631524729,30754587446,231956,57884464185,61495,,38.077963643,39252012848,0,357235,403029218
raytrace,clang,native,8,native,,189163741977,262824617709,30750371120,260168,57882472677,61730,,35.08783846,39273968837,0,420274,402612837
ferret,clang,native,2,native,,1182043561190,1678891651641,55014496253,3350681,503368475466,13012,,159.261275413,320745898612,0,1305911,16330060841
ferret,clang,native,8,native,,2019984369360,2012646891735,62766671658,7134018,598285369476,17111,,71.487503493,386811763055,0,2121080,21354387961
ferret,clang,native,2,native,,1181988061162,1679311982770,55062296275,3217397,503318144862,13109,,159.2835185,320419430781,0,1306671,16313549048
ferret,clang,native,8,native,,2015311936612,2012248026107,62882399300,5805873,598693567596,17049,,74.201246421,385837218601,0,2088024,21314588393
ferret,clang,native,2,native,,1181899965904,1679539598492,55265560159,1965621,503235207825,13103,,159.109090869,320406438037,0,1034250,16328441882
ferret,clang,native,8,native,,2018458877741,2012435849294,62674188971,7186605,598359012423,17109,,71.881651579,386288675723,0,2137034,21308837815
ferret,clang,native,2,native,,1181949141288,1679270922418,55210716451,3309044,503191455740,13073,,159.089044677,319835572380,0,1304237,16309456641
ferret,clang,native,8,native,,2015491759615,2013700110317,62620423556,7096221,598715816649,17104,,74.186072572,386720113387,0,2089909,21311920762
ferret,clang,native,2,native,,1181696317397,1679465443985,54965978609,2138004,503488797985,13096,,159.188885496,320632061299,0,1057295,16319549945
ferret,clang,native,8,native,,2018575442446,2013256126440,62686874164,7091713,598617443900,17075,,71.911783479,386443826632,0,2085872,21329128286
ferret,clang,native,2,native,,1182036102185,1679266192199,55054772770,3300577,503357697517,13093,,159.176785582,320322643078,0,1277004,16353179789
ferret,clang,native,8,native,,2015883513273,2013818493441,62915404417,7162094,598611247524,17115,,74.334738673,386648521994,0,2116366,21347664274
ferret,clang,native,2,native,,1181868753506,1678672223000,54983662391,2502752,503305264828,13123,,159.227475266,320383886937,0,1137247,16326482983
ferret,clang,native,8,native,,2018443347904,2011739684723,62673989280,5896885,598528517665,17133,,71.863499667,386205620620,0,2078337,21304030261
ferret,clang,native,2,native,,1182751202248,1680143208186,55071689980,1836053,503529347598,13093,,159.424704923,320511124868,0,971969,16300886252
ferret,clang,native,8,native,,2019067610924,2012755941555,62736121219,7008616,598636485976,17087,,71.836547378,386526507129,0,2139237,21313142351
ferret,clang,native,2,native,,1181441029369,1678997995307,55011637289,3275477,503058539265,13124,,159.252404424,320363588024,0,1279726,16324535150
ferret,clang,native,8,native,,2016409535506,2012829027571,62821941908,7094630,598677402885,17071,,74.167925821,386122554194,0,2138509,21332570683
ferret,clang,native,2,native,,1181875263350,1678401769923,55150288398,2155592,503360434632,13068,,159.391440315,320059352188,0,1051295,16292236262
ferret,clang,native,8,native,,2018703443801,2012950070250,62771429099,7212946,598611056649,17157,,72.373236225,386685899504,0,2104551,21339846610
fluidanimate,gcc,asan,2,native,,1696860383005,5469032230201,65700283514,43449746,847340932948,82982,,232.429175075,886870998063,0,1973850,11362867713
fluidanimate,gcc,asan,8,native,,3078960848059,5619813808515,77258229178,84050799,892072656418,148894,,114.853628872,925179067425,0,3517566,12323660946
fluidanimate,gcc,asan,2,native,,1696637269373,5466328775707,65764229406,39263373,846828521819,82985,,232.035852963,886380322431,0,1986804,11361489314
fluidanimate,gcc,asan,8,native,,3072942014304,5614517980250,77201343629,84990670,891368448761,148897,,115.971686911,924476679064,0,3489168,12307384997
fluidanimate,gcc,asan,2,native,,1697098757717,5466733245710,65737492365,39203332,847219910345,82993,,232.070500224,886669882702,0,1858334,11365309930
fluidanimate,gcc,asan,8,native,,3067533563351,5614194925708,77167785481,85950840,890101788864,148270,,115.355592378,923935905258,0,3501850,12309095128
fluidanimate,gcc,asan,2,native,,1698096771376,5470615610365,65737493238,39189767,847464775031,82984,,233.106847323,887158393005,0,1905039,11361836408
fluidanimate,gcc,asan,8,native,,3064737109324,5619689323176,77222335270,85751505,891789722672,148722,,116.87271998,925216402211,0,3506289,12299658850
fluidanimate,gcc,asan,2,native,,1697462581833,5466782472461,65680213330,38833747,847405772231,82983,,233.761391087,886599156066,0,1860335,11367533145
fluidanimate,gcc,asan,8,native,,3079094177677,5621313434522,77200721225,85874308,891752376997,148509,,115.615431249,925213533065,0,3448030,12330028454
fluidanimate,gcc,asan,2,native,,1697507810904,5471462561734,65657022634,39479449,847383199949,82984,,233.827432121,887070549199,0,1983784,11360104141
fluidanimate,gcc,asan,8,native,,3073252048042,5623650237393,77299828185,85001708,893151465394,148160,,116.27270997,926016830773,0,3528372,12338287304
fluidanimate,gcc,asan,2,native,,1698821609501,5471370307939,65783579110,39027084,847582425673,82984,,233.66514677,887166462259,0,1989797,11359284076
fluidanimate,gcc,asan,8,native,,3065116930797,5611945936154,77140083732,85538686,890809084194,148923,,115.496549105,923800675993,0,3509442,12271054665
fluidanimate,gcc,asan,2,native,,1698959648315,5474141926883,65705155505,39134481,847852551625,82984,,233.581692559,887684943241,0,1886614,11365499908
fluidanimate,gcc,asan,8,native,,3068402452133,5615999525169,77179534892,84538800,890659413805,148759,,118.190491047,924409666508,0,3455956,12248107036
fluidanimate,gcc,asan,2,native,,1695272750933,5472366538194,65838548477,38265112,847799526181,82983,,232.393914691,887248735154,0,1970655,11359958174
fluidanimate,gcc,asan,8,native,,3059829472969,5611031561357,77203230357,86211457,890900736878,148985,,116.064653526,923907056669,0,3544169,12279512255
fluidanimate,gcc,asan,2,native,,1700308014580,5476981841460,65743102888,39170995,848531883191,82981,,233.433145777,888143436357,0,1973696,11368024759
fluidanimate,gcc,asan,8,native,,3070436679307,5611571375354,77103607175,83483952,890226173524,148900,,114.741805215,923511774217,0,3436444,12308532214
raytrace,gcc,asan,2,native,,823086386832,2147186304641,131446380210,6217602,425969495033,629643,,132.900645062,242247290390,0,1824691,1539249351
raytrace,gcc,asan,8,native,,1174079786152,2146960279255,131506983271,8981797,426135213572,629916,,83.346369476,242306777865,0,2443295,1552660019
raytrace,gcc,asan,2,native,,822955732679,2147393900306,131462975609,6123187,426128538136,629619,,132.828336075,242340822992,0,1854150,1539259635
raytrace,gcc,asan,8,native,,1175009910177,2146812874188,131424896396,9129180,426147775816,630168,,83.258156615,242285032448,0,2502783,1553697435
raytrace,gcc,asan,2,native,,822058803665,2147159259438,131437214343,6143168,426186510649,629664,,132.612659886,242410320642,0,1830110,1539938738
raytrace,gcc,asan,8,native,,1174894907826,2147291984141,131462427121,8987142,426057880428,630216,,83.186736745,242313736070,0,2465999,1553709647
raytrace,gcc,asan,2,native,,822978996941,2146785702404,131433068164,6179613,426103649053,629630,,132.766079036,242320621691,0,1931485,1536729257
raytrace,gcc,asan,8,native,,1175027187727,2147115335950,131447779647,8938102,426066354069,630045,,83.22959248,242307787288,0,2427564,1553050089
raytrace,gcc,asan,2,native,,822903975721,2147768462955,131426195185,6166600,425980287284,629646,,132.80644338,242360668543,0,1989752,1538560407
raytrace,gcc,asan,8,native,,1175502883586,2147213242016,131449668902,8991740,426112385678,630226,,83.210680881,242322740274,0,2447832,1552208665
raytrace,gcc,asan,2,native,,822517986006,2146432279178,131460215551,6275528,426140293579,629631,,132.685137504,242280768633,0,1901778,1539127134
raytrace,gcc,asan,8,native,,1175434589798,2147265880412,131533549113,9006670,426014481974,630066,,83.476800808,242289449372,0,2430817,1551774654
raytrace,gcc,asan,2,native,,822677566860,2146456921699,131456190508,6237007,426128389283,629622,,132.711179603,242435932726,0,1852015,1538215471
raytrace,gcc,asan,8,native,,1174524383972,2147274839627,131445516344,8924378,426040149609,629959,,83.026748204,242315784273,0,2457880,1554212107
raytrace,gcc,asan,2,native,,822502229975,2147065867779,131411594475,6244377,425982770480,629692,,132.69563645,242363129521,0,1954648,1537464740
raytrace,gcc,asan,8,native,,1187642475296,2146912378606,131385800965,9010741,426162231240,630068,,83.746632895,242361178952,0,2418768,1552798394
raytrace,gcc,asan,2,native,,823757199937,2147250327838,131429584397,6159015,425912698834,629630,,133.013375828,242283599381,0,2005144,1540280601
raytrace,gcc,asan,8,native,,1190282449489,2147186059848,131435761986,8960775,426088863759,629992,,83.756494898,242355702773,0,2444606,1551728245
raytrace,gcc,asan,2,native,,822574791771,2147220192222,131473524763,6236587,426043551620,629648,,132.707130008,242328500831,0,1892765,1539134234
raytrace,gcc,asan,8,native,,1188865133118,2147161818651,131438536659,8986032,426110196765,630077,,83.852770869,242323601709,0,2488734,1551558477
facesim,gcc,asan,2,native,,35510260674,121732784221,5239945275,1014673,18038970213,823474,,6.458263073,19117129646,0,3291237,52989318
facesim,gcc,asan,8,native,,56033391835,122792113121,5303791875,1072261,18210640438,824772,,5.068891939,19276708228,0,3292341,53303307
facesim,gcc,asan,2,native,,35405750324,121674769972,5245667758,970133,18037886432,823473,,6.451761457,19121678880,0,3293501,52481136
facesim,gcc,asan,8,native,,56766399911,122883144143,5306361020,1055017,18199055259,824776,,5.059446149,19309583043,0,3253757,53190688
facesim,gcc,asan,2,native,,35605624830,121643892720,5254833803,1025169,18046661573,823473,,6.46266148,19112034853,0,3290642,52812809
facesim,gcc,asan,8,native,,56013071758,122791521645,5301941529,1054514,18223544691,824771,,5.06947968,19293920650,0,3286858,53279461
facesim,gcc,asan,2,native,,35706836604,121735638981,5254877517,1119214,18041494459,823473,,6.488276269,19118442511,0,3305179,52693047
facesim,gcc,asan,8,native,,56140554274,122727818947,5319913112,1072882,18190709432,824772,,5.062766606,19263218427,0,3263925,53596949
facesim,gcc,asan,2,native,,35521585185,121861150066,5257236311,1014904,18043115383,823473,,6.462274825,19133454183,0,3274865,52375603
facesim,gcc,asan,8,native,,55985100836,122563993766,5321497582,1061891,18204552520,824771,,5.067374605,19261836525,0,3289246,53509672
facesim,gcc,asan,2,native,,35498879217,121835535898,5258124258,987966,18028146439,823473,,6.455285332,19133990711,0,3295713,52677225
facesim,gcc,asan,8,native,,55976589013,122795195976,5316148691,1070771,18195552631,824771,,5.072127717,19275949494,0,3281878,53515563
facesim,gcc,asan,2,native,,35553866546,121690582974,5256406447,1055073,18035087331,823473,,6.469768401,19120530966,0,3279620,52520519
facesim,gcc,asan,8,native,,55843900114,122686059295,5324883284,1080134,18177049172,824771,,5.077758498,19249095256,0,3297964,53527564
facesim,gcc,asan,2,native,,35606930750,121881453392,5268889397,1072075,18024257402,823473,,6.472297638,19133036071,0,3278384,52147846
facesim,gcc,asan,8,native,,55701385180,122435654263,5317219658,1099788,18223696208,824771,,5.085330107,19246671749,0,3303994,53184509
facesim,gcc,asan,2,native,,35456398194,121717615461,5257828824,970028,18035868010,823473,,6.452724188,19109812870,0,3276450,52400139
facesim,gcc,asan,8,native,,55939116703,122792623327,5303573352,1048960,18184703139,824772,,5.080430924,19281765728,0,3316490,53562459
facesim,gcc,asan,2,native,,35503716493,121655547492,5246815210,1018559,18038233327,823473,,6.45800142,19117098766,0,3294710,52557487
facesim,gcc,asan,8,native,,55651380806,122703961806,5322722112,1081909,18196778193,824772,,5.074800414,19263071127,0,3275387,53556035
streamcluster,gcc,asan,2,native,,1694245789404,5964556791770,3514601518,883384031,860561702649,12955,,272.18962548,1068341125197,0,1195111,1789297069
streamcluster,gcc,asan,8,native,,2925932555573,5967116609231,4061445771,1314484648,861443560772,16575,,103.881358849,1068856553875,0,1709111,1793564412
streamcluster,gcc,asan,2,native,,1694358760410,5964691847775,3498880597,905837635,860569496531,12959,,272.451913795,1068306722694,0,1222726,1789059482
streamcluster,gcc,asan,8,native,,2926359104208,5966674950615,4053793604,1314795649,861510398587,16575,,103.815254478,1068749880644,0,1649754,1793644222
streamcluster,gcc,asan,2,native,,1696058370190,5964989765848,3554101164,921844882,860489726043,12957,,273.53696864,1068329647829,0,1200669,1789193531
streamcluster,gcc,asan,8,native,,2925396687936,5966779238133,4044268539,1300406926,861532885079,16580,,103.820777198,1068839161704,0,1663453,1793525672
streamcluster,gcc,asan,2,native,,1695349550650,5964619489901,3505779535,883926965,860565674390,12953,,273.437386702,1068277810717,0,1197437,1789436005
streamcluster,gcc,asan,8,native,,2925766642792,5966390284766,4062028594,1314204135,861524738122,16572,,103.853886663,1068784902363,0,1682576,1793675621
streamcluster,gcc,asan,2,native,,1693620944878,5964155610165,3507363195,905720073,860558964175,12959,,273.123197202,1068230882864,0,1207728,1789079295
streamcluster,gcc,asan,8,native,,2925628207954,5966485585428,4031838496,1314039375,861556579884,16577,,103.86247074,1068787529087,0,1652352,1793894382
streamcluster,gcc,asan,2,native,,1700351399804,5964186179360,3489314122,921262367,860601694742,12955,,269.693229391,1068209851082,0,1142082,1789042184
streamcluster,gcc,asan,8,native,,2925404077730,5966716422206,4051452293,1300871998,861554582348,16574,,103.79822354,1068749020102,0,1641206,1793933039
streamcluster,gcc,asan,2,native,,1698109577483,5964732673901,3467690348,882472116,860537631264,12955,,272.100945282,1068209044581,0,1184733,1789043931
streamcluster,gcc,asan,8,native,,2925885337212,5966190024525,4069965681,1314260975,861536786618,16575,,103.826722485,1068732086572,0,1659377,1793663298
streamcluster,gcc,asan,2,native,,1698761660171,5964173454528,3525289205,903795762,860565934257,12955,,271.175176858,1068208295949,0,1208280,1789207937
streamcluster,gcc,asan,8,native,,2925716139843,5966397437287,4083348059,1314227662,861511922797,16575,,103.867712393,1068805131165,0,1612212,1793586914
streamcluster,gcc,asan,2,native,,1696935192148,5964412004441,3484208546,922026431,860585458053,12956,,270.985705362,1068237622047,0,1264526,1789448152
streamcluster,gcc,asan,8,native,,2925807062210,5966973406977,4066588815,1299497873,861492166219,16581,,103.819460642,1068828496489,0,1604159,1793893203
streamcluster,gcc,asan,2,native,,1698520067914,5964431099236,3534542578,882617773,860551174132,12955,,269.6992407,1068254807702,0,1242979,1789263399
streamcluster,gcc,asan,8,native,,2926135840897,5966484099549,4033198922,1314371008,861479370784,16575,,103.803482292,1068732964764,0,1603836,1793203034
blackscholes,gcc,asan,2,native,,488930390741,661111005327,47048081660,1064556,152119985996,53775,,88.045010232,105917219986,0,244158,445554159
blackscholes,gcc,asan,8,native,,534187839103,661380069471,47138368850,1030697,152229869603,54016,,37.867562643,105972833706,0,131054,443545577
blackscholes,gcc,asan,2,native,,488870887384,661100318829,47050093514,1031278,152119722763,53776,,88.046250206,105916672107,0,225255,445600825
blackscholes,gcc,asan,8,native,,535385247213,661662509976,47175554716,1009120,152294400196,54016,,37.911341579,106017039807,0,163442,443359866
blackscholes,gcc,asan,2,native,,488953723296,661059712781,47073031989,1033248,152113322181,53776,,88.06328164,105888661051,0,157718,445017510
blackscholes,gcc,asan,8,native,,534388794186,661566916477,47175655979,1022238,152285109150,54016,,37.860721893,106012865216,0,127098,443359807
blackscholes,gcc,asan,2,native,,488947499581,661100258808,47076864871,1052080,152117991095,53775,,88.055078187,105898783685,0,132804,445260422
blackscholes,gcc,asan,8,native,,535444500386,661446836687,47152826480,1030095,152248889702,54016,,37.913118858,105973095964,0,171788,443479053
blackscholes,gcc,asan,2,native,,488930876082,661121552297,47068263471,1048657,152095400035,53776,,88.068480647,105895050614,0,162324,445484615
blackscholes,gcc,asan,8,native,,534331746150,661382999995,47118815058,1022763,152204398124,54016,,37.8604406,105960947134,0,203485,443465566
blackscholes,gcc,asan,2,native,,488859145599,661011708345,47055269612,1053598,152126924597,53775,,88.053527178,105892149295,0,212202,444796440
blackscholes,gcc,asan,8,native,,534137315822,661437742620,47127562084,1029690,152236856101,54016,,37.856880708,105971972658,0,236095,443748334
blackscholes,gcc,asan,2,native,,488977735392,661107707573,47068654655,1025003,152111749988,53776,,88.065420725,105892255613,0,171054,445284363
blackscholes,gcc,asan,8,native,,535437333572,661708636485,47194540880,1032230,152311217386,54016,,37.918173438,106021404869,0,163824,443963172
blackscholes,gcc,asan,2,native,,488828089807,661082058333,47062201445,1027552,152102247352,53777,,88.100377459,105891934472,0,174177,445301119
blackscholes,gcc,asan,8,native,,535513404637,661224617710,47087571477,1028090,152153152231,54017,,37.912672436,105928289542,0,169776,443776975
blackscholes,gcc,asan,2,native,,488896255288,661018380967,47061377459,1053466,152112034766,53775,,88.060850942,105885395967,0,212683,444884466
blackscholes,gcc,asan,8,native,,534349529838,661283302367,47121584149,1023575,152215628801,54016,,37.859296909,105940970689,0,169312,443615004
blackscholes,gcc,asan,2,native,,488750432658,661105511394,47061323826,1029020,152116035745,53776,,88.06084614,105896952352,0,232044,445400683
blackscholes,gcc,asan,8,native,,534411062923,661301739971,47091518876,1039953,152148957083,54016,,37.856831285,105935717073,0,225041,443679239
bodytrack,gcc,asan,2,native,,588938094832,1959145933554,58172417461,8499312,324710829206,1176268,,82.230095951,310552051140,0,7315385,672583287
bodytrack,gcc,asan,8,native,,1016621831031,1958478269468,58283285398,23452715,325203976826,1174770,,43.890179188,310651194614,0,7385453,676599393
bodytrack,gcc,asan,2,native,,589047632366,1959036129930,58232751653,6525753,324812146075,1176350,,82.248491378,310434468642,0,7234551,673526020
bodytrack,gcc,asan,8,native,,1017537850206,1959219363353,58365905027,25382899,324948880974,1174903,,43.904203356,310862201502,0,7423885,678987237
bodytrack,gcc,asan,2,native,,589549483886,1959589334579,58095221806,8677893,324651984739,1176079,,82.303544671,310358839900,0,7648734,678655933
bodytrack,gcc,asan,8,native,,1017724653371,1959313292301,58343702338,23371666,324997088901,1174808,,43.880337013,310656642926,0,7308531,677139930
bodytrack,gcc,asan,2,native,,589412286058,1959811879881,58249166556,6910350,324662853233,1176283,,82.294639427,310593343204,0,7222761,678748700
bodytrack,gcc,asan,8,native,,1016046966915,1958885635675,58439975260,24968360,324953270384,1174852,,43.899856563,310806754182,0,7438653,675802836
bodytrack,gcc,asan,2,native,,589281087806,1959948722029,58184408755,6379878,324527979091,1176457,,82.29341712,310585810682,0,7261980,676853570
bodytrack,gcc,asan,8,native,,1017921302739,1958799092094,58408168698,22718076,324868922715,1174888,,43.886380403,310601649304,0,7489491,678824440
bodytrack,gcc,asan,2,native,,589345078242,1959107519438,58228759310,7851908,324437075713,1176393,,82.251180989,310633198265,0,7573140,675453406
bodytrack,gcc,asan,8,native,,1017731729658,1959485795847,58443054973,24025342,324817156709,1174800,,43.897962955,310510788415,0,7714646,675712871
bodytrack,gcc,asan,2,native,,588870486310,1961417573691,58406144663,6234928,324445575290,1176355,,82.26176868,310713731253,0,7352211,679596414
bodytrack,gcc,asan,8,native,,1017039133134,1958430387006,58499606862,24734914,324894991876,1174889,,43.900307471,310399451148,0,7632670,677924829
bodytrack,gcc,asan,2,native,,589012279338,1959502098373,58231540050,5546021,324607281763,1176177,,82.264274496,310519831587,0,7322268,675928415
bodytrack,gcc,asan,8,native,,1016708077093,1959259946911,58289318306,24393768,325030388443,1174747,,43.882447732,310693962098,0,7212035,679477975
bodytrack,gcc,asan,2,native,,588871691878,1959668821728,58213073074,6716003,324565711583,1176447,,82.256893508,310605942620,0,7298312,678065782
bodytrack,gcc,asan,8,native,,1016661865914,1958836073535,58302237176,24383454,325322493757,1174817,,43.877321719,310589047590,0,7418541,680310330
bodytrack,gcc,asan,2,native,,589251391468,1958890293562,58296865958,8479521,324688636268,1176217,,82.320953467,310680604526,0,7515880,674040972
bodytrack,gcc,asan,8,native,,1019010712442,1957901377780,58377280847,22231809,325136536925,1174774,,43.847864557,310322495137,0,7352443,680570282
dedup,gcc,asan,2,native,,142774805015,428029828705,19665121880,57202431,76627257946,736995,,22.555717306,74138860133,0,13281220,691834978
dedup,gcc,asan,8,native,,230145560221,430312525640,19985530731,70368090,77011659803,741977,,14.175578214,74597539176,0,14207358,711055624
dedup,gcc,asan,2,native,,142929963365,428967124551,19739197090,56765273,76681371878,735657,,22.538325091,74289091596,0,13449692,691763196
dedup,gcc,asan,8,native,,229505296548,429674338630,19926943569,70118891,76962356236,742106,,14.112726144,74390126198,0,14201303,711152612
dedup,gcc,asan,2,native,,142874779456,429762956605,19730116333,58575954,76578674144,735485,,22.502377489,74371500836,0,13407547,692007081
dedup,gcc,asan,8,native,,230078837614,429611488462,19941332962,70536380,76926453976,741913,,14.097902024,74366481685,0,14357464,711159337
dedup,gcc,asan,2,native,,142693894702,429137370986,19711384881,57496769,76606259742,735251,,22.431477371,74397160810,0,13349640,690066507
dedup,gcc,asan,8,native,,228493083477,429523105487,19910200066,70277208,76923915613,743079,,14.270888457,74417595866,0,14365803,709777572
dedup,gcc,asan,2,native,,143149889179,428577145955,19822932521,57387299,76808615118,735462,,22.471010258,74268559366,0,13332130,686910702
dedup,gcc,asan,8,native,,229668817667,429529825859,19848823785,70478088,77042502738,741620,,14.093329222,74501965765,0,14190711,713838079
dedup,gcc,asan,2,native,,143109875329,428890722514,19813268007,57092885,76905785207,737138,,22.722966016,74331268354,0,13388567,692030079
dedup,gcc,asan,8,native,,229979680703,429779254619,19937775213,69177657,77104268898,743055,,14.08330436,74389385726,0,14294124,710549091
dedup,gcc,asan,2,native,,142917486204,429365584307,19679052468,57548470,76737704967,735005,,22.430685177,74422207570,0,13478058,693086378
dedup,gcc,asan,8,native,,229310906106,430615273556,19947352480,71054541,77006669825,741913,,14.196189974,74781735138,0,14295187,713379099
dedup,gcc,asan,2,native,,142762416869,429264410044,19592464197,56380010,76930993486,735889,,22.438376717,74484086110,0,13103437,697017814
dedup,gcc,asan,8,native,,229470178577,429427177470,19878155784,70286482,76877975378,742717,,14.189467162,74456186699,0,14252365,712214010
dedup,gcc,asan,2,native,,143253401454,428979441938,19852782789,57211137,76875957564,736888,,22.46327289,74263686285,0,13438781,692379906
dedup,gcc,asan,8,native,,229867585181,429426855746,19975069031,71240576,76918392879,741903,,14.115494539,74467446577,0,14368229,710534573
dedup,gcc,asan,2,native,,142792308426,429266156483,19681658023,57910890,76692846282,737424,,22.407185359,74454808227,0,13412786,693341869
